,-888,.993,.18,13.75,-888
49,2005,134,500,12.75,13.27,12.13,67.32,6.251,5.723,50.2,23.55,8.98,3.647,15.12,18.76,9.9,0,-999,7.26,-888,-888,-888,-888,.998,.184,12.64,-888
49,2005,134,600,12.61,13.38,11.93,69.84,6.234,5.791,35.97,21.59,9.25,3.38,14.87,18.51,10.19,0,-999,7.37,-888,-888,-888,-888,.996,.182,12.71,-888
49,2005,134,700,14.53,15.69,13.41,64.47,5.038,4.478,37.02,27.01,8.18,2.047,15.43,18.28,10.65,0,-999,7.47,-888,-888,-888,-888,.991,.178,13,-888
49,2005,134,800,15.85,16.86,15.12,60.45,6.865,6.468,93.7,19.47,11.38,2.314,17.36,18.23,10.87,0,-999,7.58,-888,-888,-888,-888,.988,.177,13.64,-888
49,2005,134,900,17.91,19.3,16.55,54.12,6.5,6.049,92.1,21.35,10.31,3.647,20.15,18.5,11.08,0,-999,7.69,-888,-888,-888,-888,.985,.174,13.69,-888
49,2005,134,1000,20.23,21.6,18.72,44.66,6.034,5.794,101,16.14,8.71,3.38,24.02,19.13,10.56,0,-999,7.8,-888,-888,-888,-888,.983,.173,13.69,-888
49,2005,134,1100,21.66,22.59,20.89,37,4.811,4.404,116.3,23.58,7.65,2.047,28.16,20.1,9.57,0,-999,7.87,-888,-888,-888,-888,.982,.172,13.64,-888
49,2005,134,1200,22.99,23.89,22.02,30.93,4.211,3.329,153.3,37.07,6.58,1.78,31.87,21.31,8.67,0,-999,7.96,-888,-888,-888,-888,.982,.172,13.58,-888
49,2005,134,1300,24.86,25.8,23.89,26.47,3.309,2.447,164.1,41.34,7.65,.714,34.33,22.63,8.31,0,-999,8.06,-888,-888,-888,-888,.982,.173,13.42,-888
49,2005,134,1400,25.45,26.28,24.54,20.45,4.385,3.474,180.2,36.92,7.38,1.514,33.65,23.79,6.645,0,-999,8.13,-888,-888,-888,-888,.984,.174,13.46,-888
49,2005,134,1500,25.11,25.67,24.69,19.53,2.752,1.981,187.9,42.88,5.78,0,31.56,24.43,6.23,0,-999,8.16,-888,-888,-888,-888,.987,.176,13.35,-888
49,2005,134,1600,24.83,25.07,24.63,18.42,1.811,1.107,206.5,50.49,3.914,.714,28.76,24.59,5.777,0,-999,8.22,-888,-888,-888,-888,.989,.177,13.24,-888
49,2005,134,1700,24.81,25.99,24.5,17.01,2.563,2.299,190.3,25.98,4.98,.714,26.6,24.41,5.327,0,-999,8.3,-888,-888,-888,-888,.989,.177,13.3,-888
49,2005,134,1800,25.25,26.43,24.61,15.25,3.331,2.914,189.9,28.66,6.047,1.78,25.97,24.1,4.905,0,-999,8.41,-888,-888,-888,-888,.991,.179,13.14,-888
49,2005,134,1900,23.71,24.55,21.29,18.26,2.484,.958,224.5,63.49,4.98,0,24.55,23.82,5.287,0,-999,8.5,-888,-888,-888,-888,.993,.18,12.9,-888
49,2005,134,2000,19.83,21.29,18.96,33.77,5.794,5.518,22.62,17.66,9.51,2.314,22.89,23.45,7.83,0,-999,8.63,-888,-888,-888,-888,.995,.181,12.87,-888
49,2005,134,2100,18.42,19.19,17.35,44.44,3.776,3.391,54.9,25.85,6.847,2.58,21.45,22.98,9.39,0,-999,8.77,-888,-888,-888,-888,.996,.182,12.85,-888
49,2005,134,2200,17.98,18.38,16.95,46.43,4.816,4.364,66.74,24.82,7.11,2.58,20.4,22.48,9.56,0,-999,8.92,-888,-888,-888,-888,.995,.181,12.83,-888
49,2005,134,2300,17.13,18.21,15.66,46.83,4.038,3.483,37.74,30.02,5.78,2.58,19.79,22,9.14,0,-999,9.07,-888,-888,-888,-888,.996,.182,12.8,-888
49,2005,134,2400,15.68,16.27,15,50.34,3.718,3.49,21.23,20.07,6.314,1.514,18.75,21.57,8.96,0,-999,9.22,-888,-888,-888,-888,.996,.182,12.79,-888
49,2005,135,100,13.79,15.64,11.97,58.45,3.003,2.896,352.7,15.23,4.98,1.247,17.9,21.12,9.18,0,-999,9.39,-888,-888,-888,-888,.998,.183,12.76,-888
49,2005,135,200,11.63,12.17,11.08,67.97,2.638,2.478,.37,19.95,3.647,1.78,16.89,20.68,9.29,0,-999,9.55,-888,-888,-888,-888,.998,.184,12.74,-888
49,2005,135,300,11.62,12.91,10.29,71.2,2.518,1.565,37.29,49.83,4.714,.714,16.05,20.22,9.75,0,-999,9.72,-888,-888,-888,-888,.997,.183,12.71,-888
49,2005,135,400,10.79,12.11,9.58,77.5,1.758,1.295,67.82,41.56,4.18,0,15.35,19.77,10.06,0,-999,9.91,-888,-888,-888,-888,.998,.183,12.68,-888
49,2005,135,500,11.57,12.51,9.81,79.7,2.04,1.191,52.76,52.25,4.18,0,14.94,19.33,10.86,0,-999,-343.1,-888,-888,-888,-888,.997,.183,12.65,-888
49,2005,135,600,10.63,11.53,9.75,82.7,1.135,.839,301.3,41.38,3.114,0,14.46,18.94,10.58,0,-999,-999,-888,-888,-888,-888,.997,.183,12.7,-888
49,2005,135,700,12.34,13.52,11.37,77.4,1.262,1.087,288.1,30.13,2.047,0,14.93,18.6,11.09,0,-999,-999,-888,-888,-888,-888,.992,.18,12.97,-888
49,2005,135,800,15.01,16.31,13.59,67.67,1.439,1.117,278.7,38.31,2.58,0,16.47,18.42,11.53,0,-999,-999,-888,-888,-888,-888,.986,.175,13.57,-888
49,2005,135,900,17.68,18.94,16.21,58.74,2.923,1.787,123,50.5,5.78,.714,19.33,18.55,11.87,0,-999,-999,-888,-888,-888,-888,.982,.172,13.66,-888
