2005	160	1800	28.74	28.99	28.49
2005	160	1900	27.95	28.7	27.06
2005	160	2000	26.21	27.13	25.23
2005	160	2100	24.75	25.2	24.3
2005	160	2200	23.28	24.44	21.7
2005	160	2300	21.92	23.13	21.16
2005	160	2400	21.44	22.53	19.97
2005	161	100	19.11	19.94	18.36
2005	161	200	18.47	19.91	17.86
2005	161	300	17.97	18.37	17.71
2005	161	400	17.67	18.08	16.88
2005	161	500	16.25	17.12	15.47
2005	161	600	16.44	17.02	15.94
2005	161	700	17.33	18.43	16.72
2005	161	800	20.06	21.14	18.47
2005	161	900	22.48	24.01	21
2005	161	1000	24.3	25.23	23.56
2005	161	1100	25.25	26.42	24.26
2005	161	1200	26.11	27.01	25.27
2005	161	1300	27.3	28.52	26.1
2005	161	1400	27.41	28.26	26.32
2005	161	1500	28.19	28.93	27.39
2005	161	1600	28.41	29.57	27.95
2005	161	1700	27.99	29.1	26.78
2005	161	1800	27.04	28.36	26.18
2005	161	1900	25.76	26.45	25.03
2005	161	2000	23.56	24.89	22.15
2005	161	2100	20.34	22.15	18.31
2005	161	2200	18.81	19.43	18.02
2005	161	2300	17.99	18.84	17.4
2005	161	2400	17.12	17.61	16.14
2005	162	100	17	18.06	15.5
2005	162	200	17.35	17.8	15.47
2005	162	300	15.23	16.08	13.65
2005	162	400	14.32	15.69	12.82
2005	162	500	13.62	14.89	12.56
2005	162	600	14.27	18.1	12.16
2005	162	700	19.51	20.6	18.16
2005	162	800	20.8	21.36	20.49
2005	162	900	22.49	24	21.33
2005	162	1000	24.69	25.85	23.53
2005	162	1100	26.06	27.29	25.21
2005	162	1200	27.5	28.48	26.01
2005	162	1300	27.95	29.01	27.06
2005	162	1400	28.94	29.57	28.06
2005	162	1500	29.5	30.57	28.83
2005	162	1600	29.47	30.3	29.02
2005	162	1700	29.05	29.53	28.41
2005	162	1800	27.53	28.42	26.48
2005	162	1900	25.99	26.55	24.79
2005	162	2000	23.42	25.44	21.14
2005	162	2100	20.47	21.76	18.84
2005	162	2200	18.09	18.84	17.51
2005	162	2300	17.44	17.77	17.18
2005	162	2400	16.97	18.37	15.55
2005	163	100	14.42	15.52	13.71
2005	163	200	13.24	13.81	11.77
2005	163	300	10.73	11.73	10.07
2005	163	400	9.96	11.55	8.67
2005	163	500	9.54	10.59	8.77
2005	163	600	12.16	15.95	9.38
2005	163	700	15.74	16.44	15.11
2005	163	800	17.4	18.6	16.24
2005	163	900	19.53	20.89	18.36
2005	163	1000	21.04	22.46	20.08
2005	163	1100	23.64	25.36	22.39
2005	163	1200	25.46	26.66	24.57
2005	163	1300	25.66	27.38	24.2
2005	163	1400	27.24	28.09	25.9
2005	163	1500	26.87	28.17	25.58
2005	163	1600	27.65	28.67	26.66
2005	163	1700	27.73	28.34	27.09
2005	163	1800	27.06	27.73	26.45
2005	163	1900	25.8	26.69	24.73
2005	163	2000	23.54	24.76	22.15
2005	163	2100	20.47	22.05	19.55
2005	163	2200	19.4	19.97	18.15
2005	163	2300	18.97	19.62	18.5
2005	163	2400	17.4	18.82	15.29
2005	164	100	18.22	19.14	17.45
2005	164	200	17.5	18.63	16.44
2005	164	300	17.07	18.13	15.68
2005	164	400	16.02	16.92	15.07
2005	164	500	16.29	17.06	15.37
2005	164	600	17.02	18.57	15.78
2005	164	700	19.9	21.42	18.61
2005	164	800	21.47	22.37	20.57
2005	164	900	22.78	23.42	22.16
2005	164	1000	23.88	24.75	23.12
2005	164	1100	25.07	26.75	24.24
2005	164	1200	26.78	27.75	25.51
2005	164	1300	27.97	29.24	26.98
2005	164	1400	29.26	30.34	28.49
2005	164	1500	30.25	30.91	29.56
2005	164	1600	30.49	31.14	29.89
2005	164	1700	30.73	31.3	30.19
2005	164	1800	30.38	31	29.96
2005	164	1900	29.02	30.06	27.38
2005	164	2000	23.25	27.35	20.56
2005	164	2100	20.04	20.66	19.29
2005	164	2200	19.8	21.07	18.96
2005	164	2300	18.53	19.27	17.87
2005	164	2400	17.42	19.18	15.72
2005	165	100	15	15.76	13.78
2005	165	200	15.3	15.64	14.34
2005	165	300	14.23	15.63	12.49
2005	165	400	14.73	15.93	12.6
2005	165	500	12.54	14.46	11.19
2005	165	600	16.34	17.49	14.23
2005	165	700	19.27	20.62	17.59
2005	165	800	20.85	21.85	20.32
2005	165	900	21.91	24	20.85
2005	165	1000	24.7	25.76	23.86
2005	165	1100	26.18	27.49	25.31
2005	165	1200	28.19	29.69	26.95
2005	165	1300	30.29	31.79	28.27
2005	165	1400	31.81	32.71	30.67
2005	165	1500	32.76	33.54	31.93
2005	165	1600	33.09	33.8	32.48
2005	165	1700	33	33.64	32.53
2005	165	1800	32.3	33.29	31.23
2005	165	1900	30.26	31.72	28.71
2005	165	2000	27.68	28.78	26.58
2005	165	2100	25.74	26.51	25.23
2005	165	2200	24.77	25.3	24.33
2005	165	2300	24.29	24.77	23.81
2005	165	2400	23.14	23.91	22.34
2005	166	100	22.41	22.92	21.74
